public_id	predicted_rating
62334734961085415178240931788298385153	true
83762879024551058343731351820088030849	false
110227253059004939574245963336442729788	false
155806612754474089148296043590958056422	true
110714168274541579122318630866245828745	true
337654308993089772092659125212014956838	false
274092767212104833303891828559465658225	false
136520025406089811660511645109000843276	true
193515974468817230404670915936134013917	false
110822399338211793293151321772553974668	partially false
210898543724742870029444243349551213353	true
14390754013805147743717920169510618345	false
223963932067244870889550963132099585318	true
162709617429650756479021095428644777530	true
153227321253470514252352356787579327917	partially false
265930068220298902955849700588269926513	true
133996536032984857870178993458801369115	true
227483891431215517630648599755636228556	true
111988531133470929450309203477715504131	false
325922615428627862090063184221793126708	true
131654635991290132445828623654157008399	true
278812246073014102879250602230382527428	true
311989506752018109144968150823849310910	true
216863393111128437036197376065377012549	false
293230144468390790613323794352701054980	false
106661897367097985411022560344978077106	false
33111449036179445459438618664929500333	false
74737498504619662302592388050491050102	false
145324605478753317682946116358886697274	false
17224867221337172956561334914316934475	false
323227460357966615601120845837855078115	false
311948612255671523576073556784066715354	false
128863345738882322509866806946517318509	false
295463304992935294297818403250684845427	false
87159764578509623078730426643409990479	false
296533491377746473815629915299519581358	false
282612356305587401481032576869539515989	false
36961120108691268933287154914212697378	false
339508339309943535045458274696719815171	false
195100825245285286219043418990872527963	false
95258034832067562768356311872520937004	false
52451641498368556684630537978533941612	false
287042275702385462100797919757487225300	true
287854979474289843266535841161456417614	false
187739560558252213684619819087745175611	false
181643985326372854367182851926240682274	false
195911561860289086375541184893977926079	false
82486226558981673771368453396111560966	false
115861246182543293909142883694767979285	false
260665074861093710074256088143261859203	false
189357745512459151589092085470483763035	false
227620220416994031062220964600288594138	false
271167828579370701053625537035924976918	false
144644167692687688515446892522663734666	false
148545255890980277343142579506850954605	false
40692153950210569305073050918736631970	false
125838758628283677678081390959144195769	false
319312023022071125479384545152339222352	false
145533251062904936280435451998451162391	false
144941167475553439303720919245661619430	false
136142221139745287922844838666221256355	false
258294010895719042557948678144972655244	false
70777710312636365284863748950531163151	false
4750758311945238517505811878496450047	true
27333121006272228930550244716775908838	false
280519220456619474448172408250811491175	true
96021094076417930399640093674191308962	true
30834361431084899615763750339558042900	false
278856121892408593020034425765579473645	false
6656428993303221772121534512463142080	false
237063486396234138447969760475156405885	false
4526725346231716427189149750015118537	false
234149995099362696138745132441484596967	false
25189218998598738555640399175922836051	false
174807144234208790524871622651097169360	false
61018594834667479105623655503059870098	false
62841333233082662803035444952203425152	false
273318048335858300543190047509082750684	false
234731274915637640064753890140228067747	false
335500145991990906472673787922577910324	true
266458096915732106338301367990344886564	false
285628975215878921045098506932576408620	true
282119882302258498031836624049095603395	true
5633630228877696562569745302735628732	true
26701242192745840516657535823224035540	true
146391718080689961598676109682933186751	false
29424691320271920455295312410984385724	false
87622193867303506577663999907013450231	false
262937628980527286042655659948793418033	false
19740537106711392862788078474169532212	true
266086907834723128250081504057295440505	partially false
26448459653934151147821084374688112102	false
320379293428473938059843851069792859936	true
13245575709730387583215383357944391690	true
253886484532252373720468560041566645993	partially false
74468890951920551951630291730561107596	false
147575044263640448705296981827539520951	false
226286523808954494317699147543855854671	true
138479109015113776387811964986651898271	true
55125174276315764619221784966218263337	false
270077888906743054673881300019061126049	true
206921579192720402152220292846254137866	false
26464356958085668535128110139955868781	false
189700315351432315169761694613833047445	true
188373492569049166266633359075598402208	false
337277576050638215330059360481185892501	true
